"APname","APnum","location"
"7704-per-rub-151-c","84:b8:02:64:d8:74","Rubenstein"
"7704-per-rub-153-1-c","84:b8:02:52:97:60","Rubenstein"
"7704-per-rub-153-2-c","84:b8:02:48:e4:a8","Rubenstein"
"7704-per-rub-170-1-c-w","7c:ad:74:28:50:e8","Rubenstein"
"7704-per-rub-170-2-c-w","7c:ad:74:28:50:12","Rubenstein"
"7704-per-rub-171-1-c","84:b8:02:70:04:10","Rubenstein"
"7704-per-rub-171-2-c","84:b8:02:64:de:f4","Rubenstein"
"7704-per-rub-171-3-c","84:b8:02:38:27:14","Rubenstein"
"7704-per-rub-175-1-c","84:b8:02:38:25:50","Rubenstein"
"7704-per-rub-175-2-c","84:b8:02:48:ef:1c","Rubenstein"
"7704-per-rub-175-3-c","84:b8:02:0b:98:ec","Rubenstein"
"7704-per-rub-175-4-c","84:b8:02:52:96:e0","Rubenstein"
"7704-per-rub-175-5-c","84:b8:02:70:04:18","Rubenstein"
"7704-per-rub-180a-h","84:b8:02:38:23:84","Rubenstein"
"7704-per-rub-181-c","84:b8:02:64:de:e0","Rubenstein"
"7704-per-rub-191-1-c","84:b8:02:64:de:f8","Rubenstein"
"7704-per-rub-191-2-c","84:b8:02:48:ea:00","Rubenstein"
"7704-per-rub-191b-h","84:b8:02:70:04:04","Rubenstein"
"7704-per-rub-192-h","84:b8:02:64:dd:90","Rubenstein"
"7704-per-rub-249-1-c","84:b8:02:3f:f8:98","Rubenstein"
"7704-per-rub-249-c","84:b8:02:3a:b8:54","Rubenstein"
"7704-per-rub-250-2-c","7c:ad:74:28:50:8c","Rubenstein"
"7704-per-rub-251-1-h-c","84:b8:02:64:d8:cc","Rubenstein"
"7704-per-rub-251-2-h-c","84:b8:02:52:98:8c","Rubenstein"
"7704-per-rub-253-h","84:b8:02:48:eb:28","Rubenstein"
"7704-per-rub-254-h-c","84:b8:02:52:97:08","Rubenstein"
"7704-per-rub-257-c","84:b8:02:52:97:4c","Rubenstein"
"7704-per-rub-259-c","84:b8:02:70:03:74","Rubenstein"
"7704-per-rub-261-h-c","84:b8:02:52:99:98","Rubenstein"
"7704-per-rub-275-h-c","84:b8:02:38:25:90","Rubenstein"
"7704-per-rub-299-c-1","84:b8:02:64:df:44","Rubenstein"
"7704-per-rub-299-c-2","84:b8:02:70:04:0c","Rubenstein"
"7704-per-rub-299-c-4","84:b8:02:38:27:e4","Rubenstein"
"7704-per-rub-299-c-5","84:b8:02:52:98:38","Rubenstein"
"7704-per-rub-343-1-c","84:b8:02:64:dd:88","Rubenstein"
"7704-per-rub-343-2-c","84:b8:02:55:92:fc","Rubenstein"
"7704-per-rub-349-c","84:b8:02:48:ed:a0","Rubenstein"
"7704-per-rub-352-c","84:b8:02:48:ef:68","Rubenstein"
"7704-per-rub-354-c","84:b8:02:3a:b7:50","Rubenstein"
"7704-per-rub-356-c","84:b8:02:38:20:3c","Rubenstein"
"7704-per-rub-358-c","84:b8:02:52:96:ec","Rubenstein"
"7704-per-rub-359-c","84:b8:02:52:96:1c","Rubenstein"
"7704-per-rub-363-c","84:b8:02:64:da:e0","Rubenstein"
"7704-per-rub-399-1-c","84:b8:02:70:03:d0","Rubenstein"
"7704-per-rub-399-2-c","84:b8:02:52:97:c0","Rubenstein"
"7704-per-rub-399-3-c","84:b8:02:64:d9:7c","Rubenstein"
"7704-per-rub-399-4-c","84:b8:02:70:03:a8","Rubenstein"
"7704-per-rub-399-5-c","84:b8:02:64:db:80","Rubenstein"
"7704-per-rub-399-6-c","84:b8:02:52:96:f0","Rubenstein"
"7704-per-rub-534-h-c","b0:fa:eb:88:84:9e","Rubenstein"
"7704-rubenstein-140b-c","84:b8:02:38:24:a8","Rubenstein"
"7705-lang-014-c","c4:64:13:2b:fe:0c","Languages"
"7705-lang-015-c","28:94:0f:c9:26:f2","Languages"
"7705-lang-04-h-c","c4:64:13:5b:9f:2e","Languages"
"7705-lang-09-h-c","c4:64:13:5b:9c:be","Languages"
"7705-lang-105-h-c","28:94:0f:c9:27:2a","Languages"
"7705-lang-114-back-c","c4:64:13:5b:9c:d2","Languages"
"7705-lang-114b-h-c","7c:ad:74:fb:e3:18","Languages"
"7705-lang-202-h-c","28:94:0f:c9:1f:75","Languages"
"7705-lang-205-w","2c:54:2d:9d:f7:15","Languages"
"7705-lang-212-h-c","28:94:0f:d6:d1:d7","Languages"
"7705-lang-217-h-c","c4:64:13:00:4d:45","Languages"
"7705-lang-219a-h-c","28:94:0f:c9:26:6d","Languages"
"7705-lang-304-h-w","2c:54:2d:a4:2a:41","Languages"
"7705-lang-305-w","28:94:0f:c9:26:a9","Languages"
"7705-lang-309-h-w","64:9e:f3:01:12:ce","Languages"
"7705-lang-312-h-w","64:9e:f3:b3:56:d4","Languages"
"7705-lang-320-c","7c:ad:74:50:36:4f","Languages"
"7705-lang-321c-w","2c:54:2d:13:21:90","Languages"
"7705-lang-somewhere-1","c4:64:13:11:3a:f2","Languages"
"7706-oldchem-011c-c","00:fe:c8:30:90:bc","OldChem"
"7706-oldchem-017b-c","c4:64:13:5b:99:4d","OldChem"
"7706-oldchem-021-h-c","c4:64:13:38:c7:93","OldChem"
"7706-oldchem-025-c","c4:64:13:38:c7:a3","OldChem"
"7706-oldchem-026-h-c","c4:64:13:38:c8:25","OldChem"
"7706-oldchem-02-h-c","c4:64:13:76:53:6b","OldChem"
"7706-oldchem-03-h-c","c4:64:13:76:52:a0","OldChem"
"7706-oldchem-05-h-c","00:42:68:8d:aa:8c","OldChem"
"7706-oldchem-101-c","c4:64:13:76:64:da","OldChem"
"7706-oldchem-108-h-c","c4:64:13:76:56:3a","OldChem"
"7706-oldchem-112b-h-c","c4:64:13:38:c7:b5","OldChem"
"7706-oldchem-116c-h-c","c4:64:13:c3:05:20","OldChem"
"7706-oldchem-116m-h-c","c4:64:13:38:c7:51","OldChem"
"7706-oldchem-119-c","c4:64:13:38:c9:b2","OldChem"
"7706-oldchem-119-h-c","c4:64:13:c2:d4:c4","OldChem"
"7706-oldchem-123-c","cc:46:d6:17:58:00","OldChem"
"7706-oldchem-125-h-c","c4:64:13:38:ca:8c","OldChem"
"7706-oldchem-201-c","c4:64:13:76:50:96","OldChem"
"7706-oldchem-204-c","00:42:68:8d:a8:28","OldChem"
"7706-oldchem-207-h-c","c4:64:13:2b:f9:b9","OldChem"
"7706-oldchem-211-c","84:b8:02:70:05:d4","OldChem"
"7706-oldchem-211-h-c","c4:64:13:76:4f:46","OldChem"
"7706-oldchem-214-h-c","c4:64:13:38:de:aa","OldChem"
"7706-oldchem-217-h-c","c4:64:13:2c:01:ff","OldChem"
"7706-oldchem-223-c","78:da:6e:f2:48:0c","OldChem"
"7706-oldchem-304-h-c","c4:64:13:00:44:86","OldChem"
"7706-oldchem-308-c","c4:64:13:38:c7:dc","OldChem"
"7706-oldchem-313-h-c","28:94:0f:d6:c9:ad","OldChem"
"7706-oldchem-320-h-c","c4:64:13:00:4d:09","OldChem"
"7706-oldchem-325-h-c","c4:64:13:00:44:7c","OldChem"
"7706-oldchem-333-h-c","c4:64:13:00:44:0b","OldChem"
"7706-oldchem-401-h-c","28:94:0f:c9:27:45","OldChem"
"7706-oldchem-408b-h-c","c4:64:13:00:46:8e","OldChem"
"7706-oldchem-c464.135b.9c2c","c4:64:13:5b:9c:2c","OldChem"
"7706-oldchem-somewhere-1","c4:64:13:00:46:a3","OldChem"
"7706-oldchem-somewhere-3","c4:64:13:11:32:22","OldChem"
"7707-divinity-langford-150-h-c","c4:64:13:d3:03:63","Divinity"
"7708-divinity-031-w","28:94:0f:c9:0b:40","Divinity"
"7708-divinity-somewhere-1","c4:64:13:5b:a9:1b","Divinity"
"7708-divinity-wb-0012-lc","c4:64:13:38:c1:f9","Divinity"
"7708-divinity-wb-0012-rc","c4:64:13:38:d0:ec","Divinity"
"7708-divinity-wb-0013-c","00:42:68:75:1e:10","Divinity"
"7708-divinity-wb-0014-rc","c4:64:13:5b:94:76","Divinity"
"7708-divinity-wb-0015-rc","c4:64:13:d3:21:0b","Divinity"
"7708-divinity-wb-0016-lc","c4:64:13:5b:94:99","Divinity"
"7708-divinity-wb-0016-rc","c4:64:13:38:c2:62","Divinity"
"7708-divinity-wb-030-h-c","c4:64:13:5b:95:22","Divinity"
"7708-divinity-wb-033-h-c","c4:64:13:38:e1:bf","Divinity"
"7708-divinity-wb-033-telcom-rm","28:94:0f:a9:cc:b0","Divinity"
"7708-divinity-wb-036a-besk","c4:64:13:5b:9c:fa","Divinity"
"7708-divinity-wb-103-c","c4:64:13:38:c7:53","Divinity"
"7708-divinity-york-rm-w","2c:54:2d:7c:a3:05","Divinity"
"7709-socpsy-006a-h-c","c4:64:13:38:c4:ba","SocPsy"
"7709-socpsy-022-h-c","c4:64:13:76:53:2d","SocPsy"
"7709-socpsy-031-h-c","c4:64:13:5b:9b:de","SocPsy"
"7709-socpsy-035a-h-c","c4:64:13:5b:9e:ac","SocPsy"
"7709-socpsy-042-h-c","c4:64:13:2b:fb:e1","SocPsy"
"7709-socpsy-046-h-c","c4:64:13:2b:fb:b3","SocPsy"
"7709-socpsy-04-h-c","c4:64:13:5b:9d:ed","SocPsy"
"7709-socpsy-054-h-c","c4:64:13:5b:99:18","SocPsy"
"7709-socpsy-09/010-h-c","c4:64:13:38:c8:d6","SocPsy"
"7709-socpsy-105-h-c","c4:64:13:38:ca:6d","SocPsy"
"7709-socpsy-108/109-h-c","c4:64:13:5b:9b:fc","SocPsy"
"7709-socpsy-113-h-c","c4:64:13:5b:9f:d7","SocPsy"
"7709-socpsy-122f-h-c","c4:64:13:76:53:c1","SocPsy"
"7709-socpsy-122l-h-c","c4:64:13:2b:fb:d7","SocPsy"
"7709-socpsy-126-c","c4:64:13:2b:fb:6f","SocPsy"
"7709-socpsy-129-h-c","c4:64:13:d3:03:a4","SocPsy"
"7709-socpsy-130-c","b0:fa:eb:88:7f:a8","SocPsy"
"7709-socpsy-133-h-c","c4:64:13:2b:fb:ef","SocPsy"
"7709-socpsy-135-c","28:94:0f:05:c4:b9","SocPsy"
"7709-socpsy-140a-c","c4:64:13:5b:8c:10","SocPsy"
"7709-socpsy-142-c","c4:64:13:c3:0e:1e","SocPsy"
"7709-socpsy-144h-h-c","c4:64:13:c2:d5:9e","SocPsy"
"7709-socpsy-146ab-h-c","4c:4e:35:60:5e:32","SocPsy"
"7709-socpsy-205-h-c","c4:64:13:c3:07:c6","SocPsy"
"7709-socpsy-208-h-c","c4:64:13:38:dd:31","SocPsy"
"7709-socpsy-214-h-c","c4:64:13:2b:ed:ec","SocPsy"
"7709-socpsy-224-h-c","c4:64:13:38:bb:06","SocPsy"
"7709-socpsy-229-h-c","c4:64:13:c3:00:83","SocPsy"
"7709-socpsy-235-h-c","00:42:68:95:bb:4c","SocPsy"
"7709-socpsy-237-c","f0:7f:06:a3:8a:70","SocPsy"
"7709-socpsy-242-h-c","c4:64:13:38:c1:ce","SocPsy"
"7709-socpsy-248-h-c","c4:64:13:5b:8c:b4","SocPsy"
"7709-socpsy-264-h-c","c4:64:13:76:46:46","SocPsy"
"7709-socpsy-267t-h-c","c4:64:13:38:bc:1d","SocPsy"
"7709-socpsy-276-h-c","c4:64:13:5b:95:be","SocPsy"
"7709-socpsy-303-h-c","c4:64:13:5b:9e:a1","SocPsy"
"7709-socpsy-310-h-c","c4:64:13:5b:8c:71","SocPsy"
"7709-socpsy-312a-h-c","c4:64:13:5b:9d:97","SocPsy"
"7709-socpsy-320-h-c","c4:64:13:38:c8:f8","SocPsy"
"7709-socpsy-331-h-c","c4:64:13:5b:9f:78","SocPsy"
"7709-socpsy-337-h-c","c4:64:13:76:58:d6","SocPsy"
"7709-socpsy-341/344-h-c","c4:64:13:5b:9d:96","SocPsy"
"7709-socpsy-348-h-c","c4:64:13:5b:a1:68","SocPsy"
"7709-socpsy-somewhere-2","c4:64:13:2c:01:da","SocPsy"
"7709-socpsy-somewhere-3","c4:64:13:c3:07:d2","SocPsy"
"7710-socsci-021-h-c","c4:64:13:5b:8c:4a","SocSci"
"7710-socsci-02b-c","c4:64:13:5b:91:4d","SocSci"
"7710-socsci-105-h-c","c4:64:13:38:bb:a8","SocSci"
"7710-socsci-111-c","c4:64:13:5b:91:29","SocSci"
"7710-socsci-113-c","c4:64:13:5b:9d:6a","SocSci"
"7710-socsci-124-h-c","c4:64:13:5b:91:21","SocSci"
"7710-socsci-133-h-c","c4:64:13:5b:92:26","SocSci"
"7710-socsci-136-1-c","80:e0:1d:6a:69:e4","SocSci"
"7710-socsci-136-2-c","80:e0:1d:5c:cb:e4","SocSci"
"7710-socsci-136-3-c","80:e0:1d:58:7f:4c","SocSci"
"7710-socsci-136-4-c","80:e0:1d:52:ce:a0","SocSci"
"7710-socsci-139-c","64:9e:f3:90:3d:e0","SocSci"
"7710-socsci-202-h-c","c4:64:13:38:bc:99","SocSci"
"7710-socsci-208-h-c","c4:64:13:38:c2:ac","SocSci"
"7710-socsci-213-h-c","c4:64:13:38:c1:80","SocSci"
"7710-socsci-221-h-c","c4:64:13:76:4c:4b","SocSci"
"7710-socsci-224-h-c","00:42:68:a1:15:44","SocSci"
"7710-socsci-228-c","80:e0:1d:52:cf:54","SocSci"
"7710-socsci-234-h-c","c4:64:13:38:c1:b2","SocSci"
"7710-socsci-243-h-c","c4:64:13:5b:8c:30","SocSci"
"7710-socsci-301-c","c4:64:13:76:4f:ae","SocSci"
"7710-socsci-301f-h-c","a8:9d:21:e2:59:d4","SocSci"
"7710-socsci-308d-h-c","c4:64:13:5b:99:23","SocSci"
"7710-socsci-311-c","c4:64:13:5b:8d:d2","SocSci"
"7710-socsci-315-h-c","c4:64:13:38:c2:25","SocSci"
"7710-socsci-320-h-c","c4:64:13:76:5a:4e","SocSci"
"7710-socsci-325-h-c","c4:64:13:5b:9e:c8","SocSci"
"7710-socsci-325k-h-c","00:42:68:8d:a9:bc","SocSci"
"7710-socsci-326k-h-c","c4:64:13:5b:98:cb","SocSci"
"7710-socsci-329d-h-c","c4:64:13:5b:9a:d8","SocSci"
"7710-socsci-329h-h-c","c4:64:13:38:c9:d5","SocSci"
"7710-socsci-somewhere-1","c4:64:13:38:c1:52","SocSci"
"7710-socsci-somewhere-2","c4:64:13:38:bc:3e","SocSci"
"7711-craven-d-308-w","00:42:5a:b0:12:78","Craven"
"7711-craven-d-309-w","00:42:5a:b0:31:b0","Craven"
"7712-housecc-105-h-w","2c:54:2d:a4:28:6a","Crowell"
"7712-houseg-107-h-w","64:9e:f3:90:4a:93","Crowell"
"7713-houseo-101-office-w","00:a2:89:1a:55:70","Kilgo"
"7713-housep-201-w","00:eb:d5:10:0f:a8","Kilgo"
"7714-westuion-b4c0","00:fe:c8:2d:b4:c0","WestUnion"
"7714-westunion-0014-tc-rm","c4:64:13:00:27:07","WestUnion"
"7714-westunion-018","00:fe:c8:30:91:34","WestUnion"
"7714-westunion-021a","00:fe:c8:42:87:48","WestUnion"
"7714-westunion-062-kitchen-c","00:fe:c8:07:aa:70","WestUnion"
"7714-westunion-070-1-c","cc:46:d6:3c:2d:0c","WestUnion"
"7714-westunion-070-2-c","00:fe:c8:42:88:b0","WestUnion"
"7714-westunion-070-3-c","00:fe:c8:42:88:08","WestUnion"
"7714-westunion-0b14","cc:46:d6:b4:0b:14","WestUnion"
"7714-westunion-0c2c","cc:46:d6:b4:0c:2c","WestUnion"
"7714-westunion-144-13-c","00:fe:c8:0d:a2:20","WestUnion"
"7714-westunion-144-14-c","00:fe:c8:30:91:64","WestUnion"
"7714-westunion-144-1-c","00:fe:c8:0d:a2:a8","WestUnion"
"7714-westunion-144-2-c","00:fe:c8:2c:68:64","WestUnion"
"7714-westunion-144-3-c","00:fe:c8:30:90:f4","WestUnion"
"7714-westunion-144-4-c","b8:38:61:c7:98:f8","WestUnion"
"7714-westunion-144-5-c","00:fe:c8:30:92:44","WestUnion"
"7714-westunion-2c78","cc:46:d6:3c:2c:78","WestUnion"
"7714-westunion-2ca8","cc:46:d6:3c:2c:a8","WestUnion"
"7714-westunion-2cb0","cc:46:d6:3c:2c:b0","WestUnion"
"7714-westunion-2cd0","cc:46:d6:3c:2c:d0","WestUnion"
"7714-westunion-2d14","cc:46:d6:3c:2d:14","WestUnion"
"7714-westunion-303-w","00:fe:c8:2c:68:18","WestUnion"
"7714-westunion-3ndfl-dinning-rm","00:fe:c8:42:88:bc","WestUnion"
"7714-westunion-3ndfl-din-rm-2","00:fe:c8:0d:a3:38","WestUnion"
"7714-westunion-3ndfl-mezz","cc:46:d6:3c:2c:94","WestUnion"
"7714-westunion-6868","00:fe:c8:2c:68:68","WestUnion"
"7714-westunion-87c4","00:fe:c8:42:87:c4","WestUnion"
"7714-westunion-8898","00:fe:c8:42:88:98","WestUnion"
"7714-westunion-88dc","00:fe:c8:42:88:dc","WestUnion"
"7714-westunion-88f0","00:fe:c8:42:88:f0","WestUnion"
"7714-westunion-8a98","00:fe:c8:30:8a:98","WestUnion"
"7714-westunion-8fd0","00:fe:c8:30:8f:d0","WestUnion"
"7714-westunion-91bc","00:fe:c8:30:91:bc","WestUnion"
"7714-westunion-91cc","00:fe:c8:30:91:cc","WestUnion"
"7714-westunion-9914","00:fe:c8:0d:99:14","WestUnion"
"7714-westunion-a2f8","00:fe:c8:0d:a2:f8","WestUnion"
"7714-westunion-a378","00:fe:c8:0d:a3:78","WestUnion"
"7714-westunion-a998","00:fe:c8:07:a9:98","WestUnion"
"7714-westunion-aa58","00:fe:c8:07:aa:58","WestUnion"
"7714-westunion-aa6c","00:fe:c8:07:aa:6c","WestUnion"
"7714-westunion-aa84","00:fe:c8:07:aa:84","WestUnion"
"7714-westunion-aab8","00:fe:c8:07:aa:b8","WestUnion"
"7714-westunion-aac8","00:fe:c8:07:aa:c8","WestUnion"
"7714-westunion-aad4","00:fe:c8:07:aa:d4","WestUnion"
"7714-westunion-b408","00:fe:c8:2d:b4:08","WestUnion"
"7714-westunion-b51c","00:fe:c8:2d:b5:1c","WestUnion"
"7714-westunion-b534","00:fe:c8:2d:b5:34","WestUnion"
"7714-westunion-b560","00:fe:c8:2d:b5:60","WestUnion"
"7714-westunion-ca7c","00:fe:c8:28:ca:7c","WestUnion"
"7714-westunion-cab0","00:fe:c8:28:ca:b0","WestUnion"
"7714-westunion-cab8","00:fe:c8:28:ca:b8","WestUnion"
"7714-westunion-cae0","00:fe:c8:28:ca:e0","WestUnion"
"7714-westunion-caf4","00:fe:c8:28:ca:f4","WestUnion"
"7714-westunion-dining-E-10-c","a8:9d:21:df:f8:f4","WestUnion"
"7714-westunion-dining-E-11-c","cc:46:d6:3c:2c:ac","WestUnion"
"7714-westunion-dining-E-6-c","00:fe:c8:30:91:b8","WestUnion"
"7714-westunion-dining-E-7-c","cc:46:d6:3c:2c:cc","WestUnion"
"7714-westunion-dining-E-8-c","00:fe:c8:28:ca:98","WestUnion"
"7714-westunion-dining-E-9-c","00:fe:c8:30:91:58","WestUnion"
"7714-westunion-dining-NE-12-c","00:fe:c8:42:87:f0","WestUnion"
"7714-westunion-f564","00:fe:c8:06:f5:64","WestUnion"
"7714-westunion-plaza-1","2c:33:11:0e:7f:9c","WestUnion"
"7714-westunion-plaza-2","00:62:ec:80:c2:00","WestUnion"
"7714-westunion-plaza-3","2c:33:11:0e:7f:9a","WestUnion"
"7714-westunion-plaza-4","00:62:ec:4a:98:06","WestUnion"
"7714-westunion-plaza-5","2c:33:11:0e:7f:26","WestUnion"
"7714-westunion-plaza-6","2c:33:11:0e:7f:00","WestUnion"
"7714-westunion-plaza-7","2c:33:11:0e:7f:06","WestUnion"
"7714-westunion-plaza-8","2c:33:11:0e:2a:b6","WestUnion"
"7715-flowers-001-c","4c:4e:35:0d:50:02","Flowers"
"7715-flowers-002-c","00:42:68:62:93:78","Flowers"
"7715-flowers-03-c","00:42:68:5f:2e:2c","Flowers"
"7715-flowers-101-c","b0:fa:eb:88:7f:43","Flowers"
"7715-flowers-201-c","00:d7:8f:9a:4c:0a","Flowers"
"7715-flowers-214k-c","58:97:bd:5f:6b:3b","Flowers"
"7715-flowers-217-w","00:c1:64:c3:bc:28","Flowers"
"7715-flowers-304-w","28:94:0f:c9:0a:fe","Flowers"
"7715-flowers-308-w","28:94:0f:c9:0a:5a","Flowers"
"7715-page-booth-w","7c:ad:74:fb:db:00","Page"
"7715-page-dressing-rm-c","c4:64:13:38:d0:75","Page"
"7715-page-stage-w","2c:54:2d:9d:f6:ff","Page"
"7717-cardgym-017-w","7c:ad:74:85:07:97","Card"
"7717-cardgym-104-2-c","00:42:68:c5:be:c8","Card"
"7717-cardgym-fencing-202-w","64:9e:f3:0e:9d:f1","Card"
"7717-cardgym-fencing-gym-w","c4:64:13:00:26:9d","Card"
"7717-cardgym-mens-fencing-006-w","64:9e:f3:89:30:bf","Card"
"7717-cardgym-mens-track-022-w","64:9e:f3:8e:fa:7c","Card"
"7717-cardgym-mens-wrest-008-w","28:94:0f:05:b7:04","Card"
"7717-cardgym-wms-fencing-023-w","28:94:0f:39:25:d3","Card"
"7717-cardgym-wms-track-022-w","28:94:0f:c9:0b:2f","Card"
"7725-sandford-004-c","a8:9d:21:e2:5b:20","Sanford"
"7725-sanford-013a-c","00:42:68:87:cb:90","Sanford"
"7725-sanford-015-h-c","80:e0:1d:6a:6a:c0","Sanford"
"7725-sanford-019-h-c","d8:b1:90:e4:19:6c","Sanford"
"7725-sanford-021-h-c","00:42:68:a1:12:e0","Sanford"
"7725-sanford-03a","00:42:68:87:c9:10","Sanford"
"7725-sanford-05-desk","00:42:68:8d:a9:90","Sanford"
